Documentation and Testing,repo_name,issue_file,Additional Context and Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,Related Issues and References,Severity and Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Log/Debugging Information,Greeting and Introduction
0.03008187562227249,influxdata/influxdb,feature_request.md,0.16834867000579834,0.1631125956773758,0.3654831349849701,0.1084308922290802,0.03232935443520546,0.03312211111187935,0.028302382677793503,0.03509170189499855,0.03569727763533592
0.04032532125711441,lapce/lapce,bug_report.md,0.43257004022598267,0.13643226027488708,0.06843090802431107,0.0499550960958004,0.03391618654131889,0.016668925061821938,0.04527974873781204,0.14693583548069,0.029485585168004036
0.043492045253515244,lapce/lapce,feature_request.md,0.23521830141544342,0.266017884016037,0.14708392322063446,0.12839815020561218,0.029047176241874695,0.04667379707098007,0.0336851067841053,0.032543353736400604,0.03784031420946121
0.10099972784519196,bvaughn/react-virtualized,bug-report.md,0.2476859986782074,0.22451607882976532,0.06048755720257759,0.09422473609447479,0.07493588328361511,0.06247878074645996,0.03793523088097572,0.07663609832525253,0.020099909976124763
0.03628155589103699,bvaughn/react-virtualized,feature-request.md,0.48316916823387146,0.0795627236366272,0.13571499288082123,0.08226770907640457,0.032706063240766525,0.0364501066505909,0.04737259820103645,0.0336742177605629,0.03280085697770119
0.029331814497709274,bvaughn/react-virtualized,question.md,0.44628387689590454,0.06411760300397873,0.1055472195148468,0.07765743881464005,0.05971574783325195,0.05760927125811577,0.058767709881067276,0.04183906316757202,0.059130195528268814
0.06695959717035294,python-poetry/poetry,---bug-report.md,0.1898457109928131,0.10717475414276123,0.08218616247177124,0.10724876821041107,0.03631548956036568,0.15810392796993256,0.09433157742023468,0.08477278053760529,0.07306124269962311
0.08750258386135101,python-poetry/poetry,---documentation.md,0.22722578048706055,0.10931435227394104,0.08162394165992737,0.08254053443670273,0.05187280848622322,0.09601680189371109,0.06452638655900955,0.05118580907583237,0.1481909155845642
0.06528078019618988,python-poetry/poetry,---feature-request.md,0.17157728970050812,0.11858030408620834,0.15560336410999298,0.10181687027215958,0.042879581451416016,0.11105886101722717,0.10999466478824615,0.031911686062812805,0.09129660576581955
0.036854080855846405,facebookresearch/detectron2,bugs.md,0.31911417841911316,0.15996649861335754,0.11674275249242783,0.07607797533273697,0.04322806000709534,0.02815442532300949,0.040842726826667786,0.14179600775241852,0.037223320454359055
0.022927483543753624,facebookresearch/detectron2,documentation.md,0.1585794985294342,0.3731631338596344,0.20470139384269714,0.08980310708284378,0.04110734537243843,0.02188562974333763,0.043514106422662735,0.023063765838742256,0.021254586055874825
0.08850017189979553,facebookresearch/detectron2,feature-request.md,0.28867867588996887,0.0756407156586647,0.14858078956604004,0.09922581911087036,0.06620023399591446,0.04727333411574364,0.06737226247787476,0.05916685611009598,0.05936119705438614
0.04078461229801178,facebookresearch/detectron2,unexpected-problems-bugs.md,0.28085440397262573,0.10941936820745468,0.19968868792057037,0.0948915109038353,0.04112129285931587,0.04988664761185646,0.04100238159298897,0.10274854302406311,0.03960258141160011
0.03863551467657089,tqdm/tqdm,bug.md,0.3547976016998291,0.1679789423942566,0.03958028554916382,0.10808153450489044,0.074502132833004,0.03661360219120979,0.05840671434998512,0.08249771595001221,0.038905903697013855
0.08904901891946793,tqdm/tqdm,enhancement.md,0.2874828279018402,0.12850235402584076,0.12806087732315063,0.14717048406600952,0.048431992530822754,0.03481123968958855,0.044520054012537,0.051630426198244095,0.040340691804885864
0.06853039562702179,nushell/nushell,standard-library-bug-or-feature-report.md,0.11575719714164734,0.28162792325019836,0.08438928425312042,0.07405868917703629,0.10129962861537933,0.041996847838163376,0.07246142625808716,0.09794144332408905,0.061937153339385986
0.033115554600954056,streamlit/streamlit,feature_request.md,0.2196185439825058,0.33360201120376587,0.17402315139770508,0.06634113937616348,0.03077308088541031,0.0342688225209713,0.03462766855955124,0.03414832428097725,0.03948179632425308
0.08086011558771133,remoteintech/remote-jobs,bug_report.md,0.2122444063425064,0.22402608394622803,0.07811790704727173,0.06238746643066406,0.07086009532213211,0.0760117694735527,0.0894363522529602,0.0649818629026413,0.04107389599084854
0.045331813395023346,remoteintech/remote-jobs,feature-request--add-a-discussion-.md,0.3081422448158264,0.054533571004867554,0.10521963983774185,0.04559343308210373,0.07403772324323654,0.06440800428390503,0.13123658299446106,0.06731488555669785,0.104182168841362
0.048799775540828705,open-mmlab/mmdetection,error-report.md,0.2770492434501648,0.245431587100029,0.10940765589475632,0.09953649342060089,0.04114624857902527,0.03264922276139259,0.036418333649635315,0.07506385445594788,0.03449757397174835
0.06788863986730576,open-mmlab/mmdetection,feature_request.md,0.21229287981987,0.10525885969400406,0.1400919109582901,0.19138656556606293,0.06639207899570465,0.0519479475915432,0.05274876207113266,0.05912715941667557,0.05286518856883049
0.0659981369972229,open-mmlab/mmdetection,reimplementation_questions.md,0.1855974644422531,0.1408209353685379,0.18129584193229675,0.12476157397031784,0.05060547590255737,0.061918146908283234,0.05055905878543854,0.07814762741327286,0.06029577553272247
0.0791662335395813,kataras/iris,bug_report.md,0.24237045645713806,0.38076767325401306,0.060294464230537415,0.03645147755742073,0.040090713649988174,0.038080353289842606,0.034692224115133286,0.05504770204424858,0.03303873538970947
0.02382144145667553,kataras/iris,custom.md,0.09504102915525436,0.480873167514801,0.10728316009044647,0.04334706813097,0.06618332862854004,0.02757655456662178,0.0563359372317791,0.05275814235210419,0.04678016155958176
0.044222425669431686,kataras/iris,feature_request.md,0.2547121047973633,0.23371589183807373,0.14536695182323456,0.1169951856136322,0.03351205587387085,0.04956619068980217,0.03894363343715668,0.038296282291412354,0.044669222086668015
0.052690327167510986,pypa/pipenv,Bug_report.md,0.15350671112537384,0.34735798835754395,0.0691361054778099,0.0850738063454628,0.0424717478454113,0.04879932478070259,0.04120851308107376,0.11266200244426727,0.047093506902456284
0.051354408264160156,pypa/pipenv,Custom.md,0.2495243400335312,0.1430288851261139,0.11429174989461899,0.09985115379095078,0.07486439496278763,0.07865620404481888,0.08503828197717667,0.06197231635451317,0.04141831025481224
0.06117070093750954,pypa/pipenv,Feature_request.md,0.321004718542099,0.11498928815126419,0.11422797292470932,0.14734593033790588,0.03730255365371704,0.05420210212469101,0.03885764256119728,0.06973478198051453,0.041164372116327286
0.038521088659763336,swagger-api/swagger-ui,Bug_report.md,0.2684469223022461,0.19828781485557556,0.14037251472473145,0.0936412513256073,0.050093814730644226,0.06264938414096832,0.047435563057661057,0.06691568344831467,0.03363589942455292
0.024586407467722893,swagger-api/swagger-ui,Feature_request.md,0.3213772177696228,0.29698729515075684,0.14241132140159607,0.0673452690243721,0.03607898950576782,0.0258007999509573,0.03249213472008705,0.03411614149808884,0.018804389983415604
0.019825588911771774,swagger-api/swagger-ui,Support.md,0.5428634881973267,0.12287801504135132,0.15130124986171722,0.04230102151632309,0.024774275720119476,0.021774377673864365,0.02642432227730751,0.024068914353847504,0.02378874458372593
0.048398908227682114,seata/seata,BUG_REPORT.md,0.14580637216567993,0.43487387895584106,0.07849980145692825,0.0930040031671524,0.04366396367549896,0.03916570916771889,0.03725891560316086,0.05710618197917938,0.022222217172384262
0.03675590828061104,seata/seata,FEATURE_REQUEST.md,0.42842087149620056,0.24301211535930634,0.07758688181638718,0.04833618178963661,0.04059966281056404,0.03460400551557541,0.032484762370586395,0.02373255044221878,0.034467075020074844
0.15962974727153778,sampotts/plyr,bug.md,0.15435703098773956,0.21527335047721863,0.08564988523721695,0.0835224837064743,0.06763332337141037,0.056476227939128876,0.05604180321097374,0.07162059098482132,0.04979550838470459
0.07368841022253036,sampotts/plyr,feature.md,0.14650681614875793,0.23078352212905884,0.14370442926883698,0.057628706097602844,0.08291561901569366,0.06917113810777664,0.08029402792453766,0.06367739289999008,0.05162990465760231
0.058362096548080444,sampotts/plyr,improvement.md,0.16370543837547302,0.2833850383758545,0.13570383191108704,0.060172587633132935,0.0819389596581459,0.05240868404507637,0.06917311996221542,0.05658823996782303,0.038562025874853134
0.0742952898144722,OWASP/CheatSheetSeries,new_cheatsheet_proposal.md,0.18002581596374512,0.11841292679309845,0.1309274435043335,0.11113983392715454,0.0574808269739151,0.043306536972522736,0.10115637630224228,0.06712239235639572,0.11613259464502335
0.04108274355530739,OWASP/CheatSheetSeries,update_cheatsheet_proposal.md,0.17673185467720032,0.4232918620109558,0.12848326563835144,0.039964932948350906,0.029921311885118484,0.02418701723217964,0.06895744800567627,0.029665496200323105,0.03771405294537544
0.031667210161685944,react-native-elements/react-native-elements,feature-request.md,0.24677611887454987,0.333009272813797,0.13183274865150452,0.114740289747715,0.024212388321757317,0.0332815982401371,0.02514198236167431,0.026558034121990204,0.03278035297989845
0.10286977142095566,bevyengine/bevy,bug_report.md,0.23147471249103546,0.1595361977815628,0.10158538818359375,0.05282329022884369,0.05215909332036972,0.038455843925476074,0.049583982676267624,0.16469168663024902,0.04682009667158127
0.056275874376297,bevyengine/bevy,docs_improvement.md,0.07456070929765701,0.024268895387649536,0.6615239381790161,0.029680389910936356,0.024890217930078506,0.020493583753705025,0.050783831626176834,0.0322808176279068,0.025241784751415253
0.02605651319026947,bevyengine/bevy,feature_request.md,0.3999667167663574,0.2035072147846222,0.22013534605503082,0.05163644254207611,0.015825709328055382,0.016328951343894005,0.020679445937275887,0.01836494728922844,0.027498777955770493
0.06775261461734772,bevyengine/bevy,performance_regression.md,0.17547746002674103,0.10835602879524231,0.130540668964386,0.07032143324613571,0.03694848716259003,0.025284873321652412,0.03348476067185402,0.32622823119163513,0.02560538239777088
0.06059228256344795,signalapp/Signal-Android,bug_report.md,0.14154377579689026,0.20966772735118866,0.05701551213860512,0.05903321132063866,0.04554671049118042,0.09340378642082214,0.05841410532593727,0.22421444952487946,0.05056842789053917
0.05067940801382065,CymChad/BaseRecyclerViewAdapterHelper,bug_report.md,0.15703287720680237,0.14236392080783844,0.07909533381462097,0.13052602112293243,0.1001332625746727,0.05345882102847099,0.09334056824445724,0.09991610050201416,0.09345366805791855
0.10678614675998688,rollup/rollup,SUPPORT.md,0.14706358313560486,0.10671655833721161,0.14740926027297974,0.04734876751899719,0.06959956139326096,0.02480623684823513,0.12067572772502899,0.0785592719912529,0.15103483200073242
0.026789434254169464,docsifyjs/docsify,bug_report.md,0.5678243041038513,0.16220715641975403,0.08797851204872131,0.060465008020401,0.018391389399766922,0.013860535807907581,0.01888272352516651,0.020084958523511887,0.023515962064266205
0.05362660065293312,docsifyjs/docsify,feature_request.md,0.16531728208065033,0.24826039373874664,0.24765558540821075,0.10548961162567139,0.03098917566239834,0.02728075534105301,0.03776606172323227,0.030824584886431694,0.052789948880672455
0.04998588562011719,doczjs/docz,---bug-report.md,0.2710244059562683,0.2835550010204315,0.07143346965312958,0.0672362819314003,0.04476195573806763,0.03451443091034889,0.049120429903268814,0.1005658209323883,0.02780234068632126
0.07669522613286972,doczjs/docz,---feature-request.md,0.2595510184764862,0.07397320121526718,0.1749556064605713,0.07978113740682602,0.06018620729446411,0.05017457157373428,0.0707707479596138,0.05818377807736397,0.09572852402925491
0.023938212543725967,doczjs/docz,---support-question.md,0.7488265633583069,0.040938712656497955,0.035532817244529724,0.026812417432665825,0.028106890618801117,0.01644948497414589,0.03965616971254349,0.024822475388646126,0.014916290529072285
0.02760031446814537,getredash/redash,---bug_report.md,0.3102007508277893,0.2355986088514328,0.1345386803150177,0.07031932473182678,0.0467614121735096,0.035705212503671646,0.05794736370444298,0.036584191024303436,0.044744107872247696
0.03446371853351593,getredash/redash,--anything_else.md,0.4261692762374878,0.07271090149879456,0.08559993654489517,0.06298644095659256,0.06447383016347885,0.04092274233698845,0.10434412956237793,0.05378693342208862,0.054542090743780136
0.05685364454984665,k3s-io/k3s,bug_report.md,0.242722749710083,0.21051697432994843,0.04697972163558006,0.05966750904917717,0.024396751075983047,0.0688481330871582,0.03098362684249878,0.22010537981987,0.03892539441585541
0.054790329188108444,k3s-io/k3s,cut_release.md,0.20768655836582184,0.06089404225349426,0.07644782215356827,0.0440499447286129,0.04610743001103401,0.03470143303275108,0.41588953137397766,0.031230134889483452,0.028202805668115616
0.05490834265947342,k3s-io/k3s,feature_request.md,0.23362286388874054,0.1517995446920395,0.16646486520767212,0.08472086489200592,0.04569344222545624,0.07624620944261551,0.050881050527095795,0.04936383292078972,0.08629891276359558
0.049757346510887146,taichi-dev/taichi,bug_report.md,0.17432208359241486,0.11980252712965012,0.09352853894233704,0.0773337110877037,0.04336421191692352,0.03781191632151604,0.04626333341002464,0.33121711015701294,0.026599140837788582
0.10788947343826294,taichi-dev/taichi,document.md,0.18403710424900055,0.14287777245044708,0.193227156996727,0.06833512336015701,0.05759167671203613,0.047730982303619385,0.09386233985424042,0.0622856430709362,0.04216276854276657
0.025753173977136612,taichi-dev/taichi,feature_request.md,0.5283775925636292,0.07513666152954102,0.16631382703781128,0.061783380806446075,0.026602715253829956,0.027603037655353546,0.025204528123140335,0.02661268599331379,0.03661239519715309
0.015765700489282608,taichi-dev/taichi,question.md,0.6911985278129578,0.07566679269075394,0.010454998351633549,0.0802231952548027,0.03484243527054787,0.014209272339940071,0.03151239454746246,0.0177862998098135,0.028340371325612068
0.06618678569793701,pure-css/pure,bug_report.md,0.20605973899364471,0.20308317244052887,0.07718712836503983,0.08592107146978378,0.08298957347869873,0.07153788954019547,0.09984855353832245,0.05954625830054283,0.04763980954885483
0.044222425669431686,pure-css/pure,feature_request.md,0.2547121047973633,0.23371589183807373,0.14536695182323456,0.1169951856136322,0.03351205587387085,0.04956619068980217,0.03894363343715668,0.038296282291412354,0.044669222086668015
0.05079616233706474,vapor/vapor,bug_report.md,0.15355338156223297,0.3061910569667816,0.10509884357452393,0.07523170858621597,0.05502748489379883,0.044953297823667526,0.08015632629394531,0.053073346614837646,0.07591839134693146
0.044222425669431686,vapor/vapor,feature_request.md,0.2547121047973633,0.23371589183807373,0.14536695182323456,0.1169951856136322,0.03351205587387085,0.04956619068980217,0.03894363343715668,0.038296282291412354,0.044669222086668015
0.16283895075321198,nicolargo/glances,bug_report.md,0.2898498773574829,0.17684414982795715,0.06527230888605118,0.041050706058740616,0.041911087930202484,0.03545206040143967,0.05088002607226372,0.10390271991491318,0.031998161226511
0.044222425669431686,nicolargo/glances,feature_request.md,0.2547121047973633,0.23371589183807373,0.14536695182323456,0.1169951856136322,0.03351205587387085,0.04956619068980217,0.03894363343715668,0.038296282291412354,0.044669222086668015
0.03656303510069847,nextcloud/server,Feature_request.md,0.25289008021354675,0.08781983703374863,0.095295749604702,0.10022405534982681,0.05126865953207016,0.22298280894756317,0.04596571624279022,0.06374236196279526,0.04324775189161301
0.019291207194328308,redux-saga/redux-saga,bug_report.md,0.48993486166000366,0.3414001166820526,0.024627599865198135,0.026759151369333267,0.016668148338794708,0.017842283472418785,0.027301833033561707,0.019409792497754097,0.016765078529715538
0.02443966269493103,redux-saga/redux-saga,custom.md,0.43406662344932556,0.30739134550094604,0.041820213198661804,0.043525129556655884,0.026956651359796524,0.038943707942962646,0.027445603162050247,0.02737746387720108,0.0280335433781147
0.06086775287985802,microsoft/cascadia-code,Documentation_Issue.md,0.28146299719810486,0.2713301479816437,0.11057902872562408,0.042912159115076065,0.05986090004444122,0.04143066704273224,0.06264599412679672,0.04668661952018738,0.022223783656954765
0.052481506019830704,microsoft/cascadia-code,Feature_Request.md,0.16410112380981445,0.28920799493789673,0.14011822640895844,0.06477521359920502,0.05408164858818054,0.06338486075401306,0.05859821289777756,0.04842032492160797,0.06483092159032822
0.08596595376729965,deezer/spleeter,bug.md,0.26056715846061707,0.20309613645076752,0.07963041961193085,0.1907913088798523,0.02904612198472023,0.020589573308825493,0.029093414545059204,0.0717112123966217,0.0295086856931448
0.04162190109491348,deezer/spleeter,discussion.md,0.2618022859096527,0.05447256937623024,0.1211780533194542,0.13147658109664917,0.07785090059041977,0.09011676907539368,0.14067615568637848,0.06035564839839935,0.020449070259928703
0.05694948136806488,deezer/spleeter,feature.md,0.3640309274196625,0.08626006543636322,0.13645626604557037,0.05243690311908722,0.07525618374347687,0.06557166576385498,0.0793866291642189,0.04390735179185867,0.039744485169649124
0.06365245580673218,yeasy/docker_practice,Bug_report.md,0.16305822134017944,0.45977163314819336,0.062083590775728226,0.06934249401092529,0.02643037587404251,0.017988082021474838,0.02164047211408615,0.1006074771285057,0.015425226651132107
0.06365245580673218,yeasy/docker_practice,Custom.md,0.16305822134017944,0.45977163314819336,0.062083590775728226,0.06934249401092529,0.02643037587404251,0.017988082021474838,0.02164047211408615,0.1006074771285057,0.015425226651132107
0.055797673761844635,mpv-player/mpv,1_dont_ignore.md,0.18285056948661804,0.12671928107738495,0.10688861459493637,0.06155844405293465,0.06393463164567947,0.059372108429670334,0.09666337072849274,0.17736805975437164,0.06884724646806717
0.03097362257540226,mpv-player/mpv,2_bug_report_linux.md,0.5511917471885681,0.05849025771021843,0.04203512519598007,0.04866425320506096,0.03471856936812401,0.01822260208427906,0.023950856178998947,0.17017854750156403,0.021574383601546288
0.05142154172062874,mpv-player/mpv,2_bug_report_macos.md,0.40491580963134766,0.07354068756103516,0.07498849928379059,0.06301145255565643,0.04418753832578659,0.03476089611649513,0.040415823459625244,0.17755144834518433,0.03520626202225685
0.029157625511288643,mpv-player/mpv,2_bug_report_windows.md,0.4983195662498474,0.06813125312328339,0.05148455500602722,0.04739825055003166,0.03038462996482849,0.017117535695433617,0.02265012450516224,0.2138635367155075,0.021492907777428627
0.043393269181251526,mpv-player/mpv,3_bug_report.md,0.387125700712204,0.07294216752052307,0.06302643567323685,0.06604772061109543,0.0571591816842556,0.034818828105926514,0.04620485380291939,0.19376219809055328,0.03551965951919556
0.0572185143828392,mpv-player/mpv,4_bug_report_build.md,0.23382483422756195,0.19859707355499268,0.09032011777162552,0.0791996642947197,0.0669807493686676,0.03361817076802254,0.061920225620269775,0.13339374959468842,0.044926952570676804
0.06683140248060226,mpv-player/mpv,5_feature_request.md,0.31968608498573303,0.10571006685495377,0.1003071591258049,0.08983990550041199,0.06384871900081635,0.046637535095214844,0.05308619886636734,0.11247602105140686,0.04157689958810806
0.06064055114984512,mpv-player/mpv,6_question.md,0.1552027463912964,0.14648184180259705,0.08364410698413849,0.07700182497501373,0.061689574271440506,0.05814378336071968,0.08110183477401733,0.23424936830997467,0.04184436798095703
0.02988465502858162,OpenZeppelin/openzeppelin-contracts,bug_report.md,0.32942819595336914,0.24685806035995483,0.07324987649917603,0.06669379770755768,0.03092818148434162,0.031706303358078,0.022668806836009026,0.12036027759313583,0.04822190850973129
0.026261823251843452,OpenZeppelin/openzeppelin-contracts,feature_request.md,0.2900659441947937,0.14696231484413147,0.09278464317321777,0.05421750992536545,0.03337617591023445,0.060450609773397446,0.24257348477840424,0.024500124156475067,0.028807377442717552
0.04754989221692085,google/gson,bug_report.md,0.35786500573158264,0.16673530638217926,0.11036854982376099,0.12473282217979431,0.0462874099612236,0.027227047830820084,0.04484529793262482,0.05120106413960457,0.023187605664134026
0.014887138269841671,google/gson,feature_request.md,0.25955408811569214,0.5299898982048035,0.09228213876485825,0.023368945345282555,0.01934245601296425,0.014597972854971886,0.01873977854847908,0.014174068346619606,0.01306350901722908
0.07424383610486984,jellyfin/jellyfin,feature_request.md,0.17001581192016602,0.08141025900840759,0.1671869456768036,0.08564300090074539,0.050097011029720306,0.052681706845760345,0.1952083706855774,0.040209054946899414,0.08330407738685608
0.0658554658293724,jellyfin/jellyfin,media_playback.md,0.3321920335292816,0.08279626071453094,0.08722100406885147,0.11451317369937897,0.03833627328276634,0.044420309364795685,0.03806442767381668,0.1723024547100067,0.024298571050167084
0.12927426397800446,mochajs/mocha,bug_report.md,0.2668629586696625,0.12272965162992477,0.08768496662378311,0.10737413167953491,0.06235003471374512,0.047533273696899414,0.0662691667675972,0.06931039690971375,0.04061121866106987
0.0385572575032711,mochajs/mocha,feature_request.md,0.2709236145019531,0.2577773332595825,0.13640320301055908,0.10334733873605728,0.031422361731529236,0.04851837083697319,0.039919450879096985,0.033546995371580124,0.03958408534526825
0.056731995195150375,mochajs/mocha,support-question.md,0.39498454332351685,0.10096433758735657,0.091054268181324,0.14685244858264923,0.043011512607336044,0.029002297669649124,0.05089282616972923,0.039076127111911774,0.04742960259318352
0.07535101473331451,facebook/flow,bug_report.md,0.14442776143550873,0.1633738875389099,0.10640816390514374,0.10209523886442184,0.06387577205896378,0.07111261039972305,0.08167797327041626,0.15130004286766052,0.04037756100296974
0.0464610755443573,facebook/flow,discussion.md,0.3615989685058594,0.08741787075996399,0.20731185376644135,0.07246959209442139,0.04763372614979744,0.06918749213218689,0.03936822712421417,0.03610615432262421,0.03244512900710106
0.08435875922441483,facebook/flow,documentation.md,0.2208937257528305,0.20203173160552979,0.0843697190284729,0.07155651599168777,0.07658162713050842,0.05887295678257942,0.07973011583089828,0.0730140283703804,0.048590853810310364
0.09921927750110626,facebook/flow,libdef.md,0.2320508062839508,0.09033142775297165,0.21498499810695648,0.07467444241046906,0.06660311669111252,0.08256527781486511,0.05625954642891884,0.04523216933012009,0.03807893395423889
0.05098438262939453,facebook/flow,question.md,0.25975504517555237,0.08599359542131424,0.1272159218788147,0.08117572963237762,0.09452881664037704,0.058894142508506775,0.10664284229278564,0.05515739321708679,0.07965214550495148
0.059151552617549896,envoyproxy/envoy,feature_request.md,0.3989783823490143,0.15619491040706635,0.07372105121612549,0.11801566928625107,0.034906674176454544,0.03988490626215935,0.035867657512426376,0.045907165855169296,0.03737203776836395
0.05981246381998062,envoyproxy/envoy,non--crash-security--bug.md,0.1218116357922554,0.21228505671024323,0.07723987847566605,0.09266424924135208,0.034245435148477554,0.04284970089793205,0.03948004171252251,0.2796807289123535,0.03993074968457222
0.0569896325469017,envoyproxy/envoy,other.md,0.21591313183307648,0.29615870118141174,0.06070217490196228,0.11321849375963211,0.03916880860924721,0.06131444126367569,0.06686615198850632,0.04454514756798744,0.045123275369405746
0.04879198968410492,nothings/stb,bug_report.md,0.32377201318740845,0.27265408635139465,0.0708305686712265,0.07425454258918762,0.03399726748466492,0.03741304948925972,0.04845768213272095,0.05676734820008278,0.03306140750646591
0.044222425669431686,nothings/stb,feature_request.md,0.2547121047973633,0.23371589183807373,0.14536695182323456,0.1169951856136322,0.03351205587387085,0.04956619068980217,0.03894363343715668,0.038296282291412354,0.044669222086668015
0.04330791160464287,facebookresearch/fairseq,bug_report.md,0.29952967166900635,0.21953734755516052,0.05912025272846222,0.06995564699172974,0.043549228459596634,0.04170534387230873,0.05982697755098343,0.14158037304878235,0.02188725583255291
0.07061919569969177,facebookresearch/fairseq,documentation.md,0.18346746265888214,0.1889139860868454,0.12622039020061493,0.08310312777757645,0.040002334862947464,0.04991699010133743,0.17855116724967957,0.044830769300460815,0.034374549984931946
0.02203347720205784,facebookresearch/fairseq,feature_request.md,0.26702362298965454,0.15711724758148193,0.19358199834823608,0.2424307018518448,0.02285837009549141,0.01881342940032482,0.02676939219236374,0.02151205763220787,0.027859704568982124
0.06899862736463547,facebookresearch/fairseq,how-to-question.md,0.26112377643585205,0.1453446000814438,0.21642734110355377,0.13498510420322418,0.026363875716924667,0.028415033593773842,0.04893055930733681,0.030186977237462997,0.039224110543727875
0.04803093522787094,OpenBB-finance/OpenBBTerminal,bug_report.md,0.1139003112912178,0.4208828806877136,0.0879073515534401,0.052810560911893845,0.04838501289486885,0.03656340017914772,0.06074793264269829,0.08959488570690155,0.04117673635482788
0.01713925413787365,OpenBB-finance/OpenBBTerminal,enhancement.md,0.697182297706604,0.04809769615530968,0.10467761754989624,0.04555874690413475,0.014394158497452736,0.01650049351155758,0.014754923060536385,0.014983638189733028,0.026711221784353256
0.02334236539900303,OpenBB-finance/OpenBBTerminal,feature_request.md,0.245026633143425,0.3737187087535858,0.16390053927898407,0.07092508673667908,0.022915683686733246,0.020725132897496223,0.0205300934612751,0.02977289818227291,0.02914276532828808
0.047984927892684937,openssl/openssl,bug_report.md,0.16790907084941864,0.11878547817468643,0.13059960305690765,0.14398989081382751,0.06102319806814194,0.07296939194202423,0.05946964770555496,0.14880093932151794,0.04846780747175217
0.09595481306314468,openssl/openssl,documentation.md,0.18529778718948364,0.2944639325141907,0.08201804012060165,0.07235968112945557,0.04519759118556976,0.03229600563645363,0.06011514738202095,0.051367614418268204,0.08092932403087616
0.02866780385375023,openssl/openssl,feature_request.md,0.4053930938243866,0.051375482231378555,0.11511848866939545,0.07136453688144684,0.05714132636785507,0.07553979009389877,0.060808297246694565,0.05301925167441368,0.08157180994749069
0.03882033750414848,openssl/openssl,question.md,0.14467939734458923,0.2750627398490906,0.13403096795082092,0.12898442149162292,0.040994659066200256,0.07103189080953598,0.05282009392976761,0.046964067965745926,0.06661137193441391
0.03264180198311806,freqtrade/freqtrade,bug_report.md,0.2565951645374298,0.3597770929336548,0.038965415209531784,0.07670857012271881,0.031246991828083992,0.055697981268167496,0.029233932495117188,0.0855700895190239,0.033562954515218735
0.04282212629914284,freqtrade/freqtrade,feature_request.md,0.3870326280593872,0.12824274599552155,0.09724588692188263,0.11239884048700333,0.0686025395989418,0.04452630877494812,0.03888194262981415,0.049803510308265686,0.030443381518125534
0.08590545505285263,freqtrade/freqtrade,question.md,0.31504955887794495,0.14733193814754486,0.10961095243692398,0.1326770782470703,0.030599288642406464,0.047541845589876175,0.03992804139852524,0.04368435963988304,0.047671519219875336
0.04841864854097366,firecracker-microvm/firecracker,bug_report.md,0.22727470099925995,0.2926006317138672,0.09182832390069962,0.10914012044668198,0.054982587695121765,0.026935841888189316,0.06783907860517502,0.0591546930372715,0.02182529866695404
0.05494355782866478,firecracker-microvm/firecracker,feature_request.md,0.4843854308128357,0.10918163508176804,0.10279498249292374,0.07444727420806885,0.0373217947781086,0.018976585939526558,0.054711442440748215,0.04260483384132385,0.020632382482290268
0.0359780378639698,vuejs/vuepress,bug_report.md,0.474888414144516,0.10069841891527176,0.06742406636476517,0.07656922936439514,0.03239007294178009,0.08806844055652618,0.04615730419754982,0.04032691940665245,0.03749910369515419
0.034286703914403915,vuejs/vuepress,feature_request.md,0.17799437046051025,0.2517169415950775,0.24217994511127472,0.11773893237113953,0.027815863490104675,0.03142330050468445,0.03764613717794418,0.027778558433055878,0.05141926929354668
0.06412605196237564,highlightjs/highlight.js,1_incorrect-syntax-highlighting.md,0.2667207717895508,0.3228742182254791,0.0797276422381401,0.0571952648460865,0.05648427456617355,0.032474275678396225,0.04468414932489395,0.047783151268959045,0.02793019451200962
0.05058981850743294,highlightjs/highlight.js,bug_report.md,0.27599233388900757,0.45726099610328674,0.05932503938674927,0.029977891594171524,0.022388968616724014,0.025804786011576653,0.03589925542473793,0.02149909734725952,0.021261801943182945
0.024355411529541016,highlightjs/highlight.js,feature_request.md,0.29945632815361023,0.32333025336265564,0.15856076776981354,0.07674507796764374,0.019560188055038452,0.0274676363915205,0.025659237056970596,0.02002052403986454,0.024844536557793617
0.06667804718017578,highlightjs/highlight.js,z_request_language_repo.md,0.3312240242958069,0.0630476176738739,0.17277391254901886,0.07397814095020294,0.04799995571374893,0.07443784177303314,0.0659518912434578,0.060808178037405014,0.04310033842921257
0.07393409311771393,celery/celery,Bug-Report.md,0.1321006566286087,0.08929784595966339,0.11233203113079071,0.12686792016029358,0.09890850633382797,0.09483704715967178,0.08429419249296188,0.10636794567108154,0.08105974644422531
0.05294874310493469,celery/celery,Documentation-Bug-Report.md,0.10771799832582474,0.12241674959659576,0.28409117460250854,0.1867835372686386,0.04790227860212326,0.059665247797966,0.04852493107318878,0.04701058194041252,0.04293876513838768
0.05330377072095871,celery/celery,Enhancement.md,0.2094549536705017,0.09841969609260559,0.16166387498378754,0.16579683125019073,0.06274838745594025,0.0643865242600441,0.06136830523610115,0.05893292650580406,0.06392475962638855
