Documentation and Testing,repo_name,pr_file,Additional Context and Supporting Information,Collaboration and Review,Submission Guidelines and Formatting,Issue/Problem Description,Log/Debugging Information,Greeting and Introduction,Proposed Solutions and Suggestions,Related Issues and References,Severity and Impact Assessment
0.20375512540340424,google/gson,pull_request_template.md,0.19043467938899994,0.05374452844262123,0.04417794942855835,0.11789540201425552,0.039047721773386,0.0427054688334465,0.070297010242939,0.20428572595119476,0.03365640714764595
0.04456448554992676,alibaba/Sentinel,PULL_REQUEST_TEMPLATE.md,0.256597638130188,0.07280651479959488,0.05709324777126312,0.30731895565986633,0.039468616247177124,0.030514666810631752,0.1026955097913742,0.05322574824094772,0.03571469336748123
0.19860734045505524,Baseflow/PhotoView,PULL_REQUEST_TEMPLATE.md,0.1788943111896515,0.049396637827157974,0.07952002435922623,0.07001505047082901,0.04894168674945831,0.04312025010585785,0.14195315539836884,0.14941836893558502,0.04013306647539139
0.22440411150455475,apache/shardingsphere,PULL_REQUEST_TEMPLATE,0.1468254029750824,0.14604835212230682,0.026872720569372177,0.043551526963710785,0.041592370718717575,0.03523532673716545,0.21483872830867767,0.08657849580049515,0.03405299410223961
0.07505680620670319,Anuken/Mindustry,pull_request_template.md,0.2072717398405075,0.11826077103614807,0.19244489073753357,0.09238842129707336,0.04403398558497429,0.05033077672123909,0.09754461795091629,0.06755121797323227,0.055116791278123856
0.05707767605781555,OpenAPITools/openapi-generator,PULL_REQUEST_TEMPLATE.md,0.3083645701408386,0.12105279415845871,0.1074117124080658,0.1052495613694191,0.05268465727567673,0.029421184211969376,0.07009541988372803,0.10145895928144455,0.04718342050909996
0.02938074991106987,tauri-apps/tauri,PULL_REQUEST_TEMPLATE.md,0.451975017786026,0.09169242531061172,0.06245911493897438,0.0816078931093216,0.02953098528087139,0.029775187373161316,0.06661766767501831,0.10993222147226334,0.04702868312597275
0.03116982989013195,webpack/webpack,PULL_REQUEST_TEMPLATE.md,0.5072967410087585,0.1289321780204773,0.03485671803355217,0.11184173077344894,0.027462419122457504,0.03571536764502525,0.05284527689218521,0.04233795031905174,0.02754187025129795
0.2721448540687561,pallets/flask,pull_request_template.md,0.11249509453773499,0.09783781319856644,0.05270515754818916,0.1204787865281105,0.04851908981800079,0.05115029960870743,0.09277341514825821,0.08930426090955734,0.06259118765592575
0.11419881880283356,apple/swift,PULL_REQUEST_TEMPLATE.md,0.31609538197517395,0.050186194479465485,0.03790467604994774,0.0986701101064682,0.03802354261279106,0.05597835034132004,0.08113595098257065,0.1630314141511917,0.044775597751140594
0.07211285829544067,jaywcjlove/awesome-mac,PULL_REQUEST_TEMPLATE.md,0.19450175762176514,0.07473155111074448,0.07878024131059647,0.12591621279716492,0.06506753712892532,0.08973124623298645,0.12884776294231415,0.10673543810844421,0.06357542425394058
0.03556787222623825,coder/code-server,PULL_REQUEST_TEMPLATE.md,0.13406096398830414,0.03360352665185928,0.032874852418899536,0.33372262120246887,0.0365430973470211,0.026089303195476532,0.18967124819755554,0.12969434261322021,0.048172153532505035
0.06431195139884949,coder/code-server,release_template.md,0.27377966046333313,0.22741614282131195,0.036103662103414536,0.06137336790561676,0.06314856559038162,0.05894140526652336,0.08890672028064728,0.07375358045101166,0.05226489156484604
0.12744662165641785,reduxjs/redux,PULL_REQUEST_TEMPLATE.md,0.13376681506633759,0.10599128156900406,0.11588269472122192,0.12570366263389587,0.06772097945213318,0.05182250589132309,0.1033499613404274,0.07370240986347198,0.09461308270692825
0.10583716630935669,reduxjs/redux,bugfix.md,0.13485145568847656,0.03535850718617439,0.0220596082508564,0.4794468581676483,0.0344257727265358,0.027044782415032387,0.09162776172161102,0.04439115524291992,0.02495693229138851
0.031511761248111725,reduxjs/redux,documentation-edit.md,0.12041254341602325,0.019667092710733414,0.01205139234662056,0.5534252524375916,0.014822172932326794,0.012870777398347855,0.1496777981519699,0.0760413110256195,0.009519912302494049
0.08505332469940186,reduxjs/redux,documentation-new.md,0.12704069912433624,0.0682549998164177,0.04981296882033348,0.34747713804244995,0.033388249576091766,0.031981874257326126,0.0912867933511734,0.1262199431657791,0.039483942091464996
0.03678633272647858,atom/atom,PULL_REQUEST_TEMPLATE.md,0.21244795620441437,0.09991973638534546,0.10536791384220123,0.0694265216588974,0.04105230048298836,0.2156563103199005,0.11605019867420197,0.05657854303717613,0.046714164316654205
0.0362163707613945,socketio/socket.io,PULL_REQUEST_TEMPLATE.md,0.4779728353023529,0.02670235186815262,0.014794481918215752,0.08775439858436584,0.027743704617023468,0.03158431872725487,0.1823541671037674,0.06709103286266327,0.047786351293325424
0.05433003604412079,shadowsocks/shadowsocks-windows,PULL_REQUEST_TEMPLATE.md,0.34196633100509644,0.054091621190309525,0.050931498408317566,0.09650717675685883,0.06506325304508209,0.07734419405460358,0.08488720655441284,0.11620262265205383,0.05867604911327362
0.24380727112293243,grafana/grafana,PULL_REQUEST_TEMPLATE.md,0.1243516281247139,0.07180322706699371,0.056101467460393906,0.1661137342453003,0.05645955353975296,0.055857785046100616,0.06914006918668747,0.09929988533258438,0.05706542730331421
0.07418736815452576,chrislgarry/Apollo-11,PULL_REQUEST_TEMPLATE.md,0.2235828936100006,0.06685230135917664,0.059597454965114594,0.20909397304058075,0.06014088913798332,0.026052424684166908,0.12783654034137726,0.04045312479138374,0.11220308393239975
0.189766988158226,strapi/strapi,PULL_REQUEST_TEMPLATE.md,0.13344812393188477,0.04829315468668938,0.08270108699798584,0.2088773250579834,0.037639543414115906,0.09838469326496124,0.0972963348031044,0.07789767533540726,0.025695141404867172
0.042366307228803635,python/cpython,PULL_REQUEST_TEMPLATE.md,0.18930013477802277,0.0596102774143219,0.15506480634212494,0.14609022438526154,0.048256367444992065,0.08956090360879898,0.09947388619184494,0.10871715843677521,0.061559878289699554
0.17021296918392181,apache/superset,PULL_REQUEST_TEMPLATE.md,0.4460133910179138,0.011565450578927994,0.013370049186050892,0.22846738994121552,0.019805531948804855,0.014569595456123352,0.03406527265906334,0.0461215078830719,0.01580890454351902
0.24883274734020233,3b1b/manim,PULL_REQUEST_TEMPLATE.md,0.3367607593536377,0.07146638631820679,0.012580187991261482,0.04651374742388725,0.024193407967686653,0.12119609862565994,0.05105218663811684,0.060210175812244415,0.027194302529096603
0.4451432228088379,syncthing/syncthing,PULL_REQUEST_TEMPLATE.md,0.10131078958511353,0.06975395232439041,0.030992740765213966,0.13071466982364655,0.03462497144937515,0.03377395123243332,0.0651315227150917,0.05565769225358963,0.03289642184972763
0.027646198868751526,supabase/supabase,PULL_REQUEST_TEMPLATE.md,0.2890811264514923,0.03323504328727722,0.018674582242965698,0.12907569110393524,0.024132750928401947,0.029505962505936623,0.15379193425178528,0.24232512712478638,0.052531518042087555
0.06739719212055206,microsoft/ML-For-Beginners,translation_checklist.md,0.17382657527923584,0.11685870587825775,0.09573729336261749,0.10201790928840637,0.08035130798816681,0.05764445662498474,0.10421303659677505,0.10457365959882736,0.09737995266914368
0.17465372383594513,jekyll/jekyll,PULL_REQUEST_TEMPLATE.md,0.1545727550983429,0.07491050660610199,0.07859604060649872,0.1027543693780899,0.059528898447752,0.07216013222932816,0.11163369566202164,0.10603374242782593,0.06515616923570633
0.4884880781173706,prettier/prettier,PULL_REQUEST_TEMPLATE.md,0.11356064677238464,0.043914925307035446,0.049019407480955124,0.050608474761247635,0.035435765981674194,0.040623851120471954,0.07471959292888641,0.07100453972816467,0.03262476995587349
0.0917973667383194,DefinitelyTyped/DefinitelyTyped,PULL_REQUEST_TEMPLATE.md,0.19616316258907318,0.054497431963682175,0.04800449684262276,0.07142405211925507,0.042093221098184586,0.032919060438871384,0.3689836859703064,0.052415210753679276,0.04170224815607071
0.2608822286128998,ryanoasis/nerd-fonts,PULL_REQUEST_TEMPLATE.md,0.39562010765075684,0.03645448014140129,0.022442452609539032,0.07477997988462448,0.029414476826786995,0.03113666921854019,0.06490463763475418,0.063988596200943,0.020376382395625114
0.09114537388086319,meteor/meteor,PULL_REQUEST_TEMPLATE.md,0.10157379508018494,0.09756946563720703,0.13018059730529785,0.10775090754032135,0.06368646770715714,0.20364044606685638,0.07050107419490814,0.07742415368556976,0.05652768164873123
0.25700050592422485,Textualize/rich,pull_request_template.md,0.16320258378982544,0.11002350598573685,0.044901106506586075,0.13702906668186188,0.06454294919967651,0.033189769834280014,0.06581193953752518,0.08009039610624313,0.044208187609910965
0.033392664045095444,v2ray/v2ray-core,pull_request_template.md,0.19902555644512177,0.14043378829956055,0.06357776373624802,0.09291721135377884,0.08214599639177322,0.07376586645841599,0.12836623191833496,0.09564679116010666,0.09072813391685486
0.09197685122489929,parcel-bundler/parcel,PULL_REQUEST_TEMPLATE.md,0.4923440217971802,0.03618261590600014,0.037139542400836945,0.06795346736907959,0.02995099127292633,0.030017651617527008,0.06228657066822052,0.12801919877529144,0.024129046127200127
0.1317720264196396,pi-hole/pi-hole,PULL_REQUEST_TEMPLATE.md,0.12905526161193848,0.13666027784347534,0.0997081771492958,0.09005161374807358,0.06801240146160126,0.06602653861045837,0.09873820096254349,0.11331506818532944,0.06666038930416107
0.09164301306009293,gogs/gogs,pull_request_template.md,0.2811741232872009,0.049255333840847015,0.10209833085536957,0.23261882364749908,0.03645746409893036,0.04189956560730934,0.0586404874920845,0.06274474412202835,0.04346804320812225
0.048509467393159866,yarnpkg/yarn,PULL_REQUEST_TEMPLATE.md,0.40912115573883057,0.08780723810195923,0.04185248911380768,0.06995505839586258,0.040898919105529785,0.06945031881332397,0.09699247777462006,0.08651790767908096,0.048895008862018585
0.025360198691487312,vercel/hyper,pull_request_template.md,0.2660329043865204,0.2232171893119812,0.03764324635267258,0.04099813103675842,0.024307960644364357,0.12442401051521301,0.1271504908800125,0.08823364973068237,0.04263225570321083
0.03468243032693863,typescript-cheatsheets/react,pull_request_template.md,0.2270154505968094,0.19566360116004944,0.03228822723031044,0.11447843164205551,0.037345901131629944,0.08873685449361801,0.12430794537067413,0.09084992855787277,0.05463121831417084
0.052799783647060394,marktext/marktext,PULL_REQUEST_TEMPLATE.md,0.2318086177110672,0.042992789298295975,0.042001914232969284,0.15871235728263855,0.05519334226846695,0.05681205540895462,0.18853378295898438,0.11446910351514816,0.05667620897293091
0.12865592539310455,Alamofire/Alamofire,PULL_REQUEST_TEMPLATE.md,0.16465942561626434,0.028960280120372772,0.02156621590256691,0.5031784772872925,0.030541041865944862,0.023065047338604927,0.034722693264484406,0.04924807697534561,0.015402846969664097
0.2602441608905792,commaai/openpilot,pull_request_template.md,0.2994515299797058,0.04952537640929222,0.024947598576545715,0.1145038902759552,0.042734164744615555,0.023885974660515785,0.04567335546016693,0.10539504140615463,0.03363887593150139
0.16624343395233154,commaai/openpilot,bugfix.md,0.48541978001594543,0.015010672621428967,0.0060709803365170956,0.19981427490711212,0.03017597459256649,0.011205725371837616,0.022828534245491028,0.04944801703095436,0.01378263533115387
0.2647245228290558,commaai/openpilot,car_bugfix.md,0.41236549615859985,0.01511178258806467,0.007889581844210625,0.13672074675559998,0.0628659725189209,0.0107809416949749,0.018691038712859154,0.0572342649102211,0.013615714386105537
0.33159077167510986,commaai/openpilot,car_port.md,0.35787734389305115,0.059814561158418655,0.023630226030945778,0.03588365390896797,0.04480525106191635,0.018441716209053993,0.03676876425743103,0.06490251421928406,0.0262851994484663
0.020074287429451942,commaai/openpilot,fingerprint.md,0.639847457408905,0.03447062894701958,0.04140862450003624,0.028542617335915565,0.024692697450518608,0.01724432036280632,0.10987744480371475,0.06428926438093185,0.01955263875424862
0.16270558536052704,commaai/openpilot,refactor.md,0.523919939994812,0.02440980263054371,0.02338544651865959,0.0418265163898468,0.04993877559900284,0.018070995807647705,0.047276001423597336,0.08478334546089172,0.02368355728685856
0.12305069714784622,commaai/openpilot,tuning.md,0.21135613322257996,0.07484745979309082,0.04539226368069649,0.14646489918231964,0.06848103553056717,0.04182291030883789,0.1536606103181839,0.07026693224906921,0.06465702503919601
0.23980221152305603,apache/dubbo,PULL_REQUEST_TEMPLATE.md,0.2462061196565628,0.08992470055818558,0.07306713610887527,0.060171838849782944,0.06351006776094437,0.04125719144940376,0.07300135493278503,0.07304476946592331,0.0400145947933197
0.15203450620174408,minio/minio,PULL_REQUEST_TEMPLATE.md,0.20806726813316345,0.04115987941622734,0.021623525768518448,0.2906727194786072,0.0383879691362381,0.031049609184265137,0.09190941601991653,0.09258483350276947,0.0325101800262928
0.3677777051925659,rclone/rclone,PULL_REQUEST_TEMPLATE.md,0.10146114975214005,0.12955661118030548,0.07356005907058716,0.0547257699072361,0.03381207585334778,0.037592992186546326,0.0639343187212944,0.11025852710008621,0.02732083760201931
0.05128929764032364,grpc/grpc,pull_request_template.md,0.2463320642709732,0.22350682318210602,0.06376143544912338,0.07272869348526001,0.04681358486413956,0.05252065137028694,0.11530587077140808,0.060187190771102905,0.06755439937114716
0.03859551250934601,agalwood/Motrix,PULL_REQUEST_TEMPLATE.md,0.11430790275335312,0.050056081265211105,0.05488378182053566,0.28609687089920044,0.03711407631635666,0.05872170627117157,0.06042712926864624,0.2523966431617737,0.04740029573440552
0.33132869005203247,fastlane/fastlane,PULL_REQUEST_TEMPLATE.md,0.10319436341524124,0.04913618043065071,0.10948342084884644,0.13915516436100006,0.036786992102861404,0.05510406941175461,0.0686902329325676,0.0642012283205986,0.042919620871543884
0.1788359433412552,hexojs/hexo,PULL_REQUEST_TEMPLATE.md,0.3113715648651123,0.078645721077919,0.03288127854466438,0.05477229133248329,0.047536008059978485,0.1000114306807518,0.10371914505958557,0.05392024666070938,0.03830629587173462
0.20582854747772217,streamich/react-use,PULL_REQUEST_TEMPLATE.md,0.23077870905399323,0.13238617777824402,0.039558086544275284,0.0889529213309288,0.04903986304998398,0.043163396418094635,0.10221663862466812,0.04840764030814171,0.05966810882091522
0.1146511510014534,PhilJay/MPAndroidChart,PULL_REQUEST_TEMPLATE.md,0.16111822426319122,0.04144136607646942,0.049250029027462006,0.24538372457027435,0.04216234013438225,0.03742107376456261,0.18106143176555634,0.08543047308921814,0.042080268263816833
0.0368080735206604,meilisearch/meilisearch,pull_request_template.md,0.21132872998714447,0.10278046876192093,0.0457209087908268,0.21960704028606415,0.03488412871956825,0.0782182514667511,0.14359381794929504,0.08395656198263168,0.043102066963911057
0.025454679504036903,laurent22/joplin,PULL_REQUEST_TEMPLATE,0.1479746252298355,0.03354866802692413,0.5252822637557983,0.07855069637298584,0.02750428207218647,0.021842215210199356,0.06493738293647766,0.04070678725838661,0.034198421984910965
0.08761991560459137,RocketChat/Rocket.Chat,PULL_REQUEST_TEMPLATE.md,0.17531637847423553,0.07305220514535904,0.08038435131311417,0.19702428579330444,0.060768693685531616,0.06250524520874023,0.10081504285335541,0.106428362429142,0.05608551949262619
0.03200690820813179,slatedocs/slate,PULL_REQUEST_TEMPLATE.md,0.5163145661354065,0.05863016098737717,0.07161381095647812,0.03288506343960762,0.028632529079914093,0.029686978086829185,0.08738409727811813,0.08425215631723404,0.058593787252902985
0.27931439876556396,jesseduffield/lazygit,pull_request_template.md,0.3024720847606659,0.06396496295928955,0.07034369558095932,0.06840504705905914,0.02667461521923542,0.02803872898221016,0.05624715983867645,0.08243602514266968,0.022103453055024147
0.15905793011188507,react-hook-form/react-hook-form,pull_request_template.md,0.18863235414028168,0.071853406727314,0.053666144609451294,0.2574397027492523,0.03240123391151428,0.024666883051395416,0.10831926763057709,0.06879349052906036,0.03516964614391327
0.29740357398986816,lerna/lerna,PULL_REQUEST_TEMPLATE.md,0.11473257094621658,0.04048110917210579,0.035167451947927475,0.18496982753276825,0.06322232633829117,0.05799137055873871,0.08256547152996063,0.08624418824911118,0.03722212836146355
0.03681305795907974,skylot/jadx,pull_request_template.md,0.15585483610630035,0.14100530743598938,0.06541088223457336,0.24358275532722473,0.04059707373380661,0.06815965473651886,0.07594143599271774,0.13224832713603973,0.040386658161878586
0.08825752139091492,photonstorm/phaser,PULL_REQUEST_TEMPLATE.md,0.20789073407649994,0.058961570262908936,0.0428888164460659,0.1467924267053604,0.13720117509365082,0.0661037489771843,0.10408256947994232,0.09232982993125916,0.05549154803156853
0.279802143573761,starship/starship,PULL_REQUEST_TEMPLATE.md,0.11505848169326782,0.04615962132811546,0.034915994852781296,0.1542295217514038,0.061969220638275146,0.07468482851982117,0.08196359127759933,0.08524243533611298,0.06597422808408737
0.17598044872283936,pingcap/tidb,pull_request_template.md,0.10340531170368195,0.0387457050383091,0.08256220817565918,0.2281801849603653,0.040701236575841904,0.03749488294124603,0.07284554839134216,0.1875886172056198,0.03249579668045044
0.09647399932146072,koajs/koa,PULL_REQUEST_TEMPLATE.md,0.23034723103046417,0.2486186921596527,0.050537530332803726,0.0699164867401123,0.051601629704236984,0.044335830956697464,0.0725250393152237,0.07107318937778473,0.0645703449845314
0.04456285014748573,iina/iina,PULL_REQUEST_TEMPLATE.md,0.1959284245967865,0.06011953204870224,0.03855258598923683,0.3814229667186737,0.04520752280950546,0.023288624361157417,0.08153829723596573,0.0827808529138565,0.04659828171133995
0.044503528624773026,zenorocha/clipboard.js,PULL_REQUEST_TEMPLATE.md,0.16035372018814087,0.03785029798746109,0.11766635626554489,0.1427212506532669,0.031382519751787186,0.04201984032988548,0.24289649724960327,0.1266726404428482,0.05393335223197937
0.15826566517353058,istio/istio,pull_request_template.md,0.22158785164356232,0.06237998977303505,0.03740866854786873,0.13038448989391327,0.04951000213623047,0.06278794258832932,0.13834886252880096,0.08509650826454163,0.054229967296123505
0.1750243753194809,louislam/uptime-kuma,PULL_REQUEST_TEMPLATE.md,0.23084969818592072,0.1112331971526146,0.04800522327423096,0.1879972219467163,0.033985793590545654,0.03754056245088577,0.07735097408294678,0.05649075657129288,0.04152221232652664
0.0396684966981411,carbon-app/carbon,PULL_REQUEST_TEMPLATE.md,0.7522339820861816,0.01947011612355709,0.02364322729408741,0.027224687859416008,0.017404664307832718,0.02231868915259838,0.060143377631902695,0.02042427659034729,0.017468426376581192
0.09988292306661606,go-gorm/gorm,PULL_REQUEST_TEMPLATE.md,0.23212893307209015,0.06341580301523209,0.15654852986335754,0.09675686061382294,0.06281831115484238,0.04920060932636261,0.079103022813797,0.09653676301240921,0.06360822170972824
0.04379810392856598,xitu/gold-miner,PULL_REQUEST_TEMPLATE.md,0.2574617862701416,0.09940603375434875,0.0599798820912838,0.09774401783943176,0.08082839101552963,0.05113020911812782,0.15928404033184052,0.07292791455984116,0.07743965834379196
0.3307363986968994,psf/black,PULL_REQUEST_TEMPLATE.md,0.13111966848373413,0.03815820813179016,0.05815989524126053,0.2538008689880371,0.023035356774926186,0.035660888999700546,0.053316596895456314,0.042522091418504715,0.03349006921052933
0.18008077144622803,metabase/metabase,PULL_REQUEST_TEMPLATE.md,0.18088261783123016,0.040660906583070755,0.04353431984782219,0.30597788095474243,0.04213872179389,0.04509909823536873,0.0846531018614769,0.04002269357442856,0.03694988787174225
0.06608137488365173,metabase/metabase,cypress_repro.md,0.4653705060482025,0.09873339533805847,0.01472252607345581,0.08971382677555084,0.028712423518300056,0.018884142860770226,0.15158137679100037,0.0458507165312767,0.020349692553281784
0.029345007613301277,cli/cli,PULL_REQUEST_TEMPLATE.md,0.2852841019630432,0.06113394722342491,0.03122299537062645,0.15075838565826416,0.06610020250082016,0.06616244465112686,0.07333260029554367,0.1974003165960312,0.039260029792785645
0.17816972732543945,dotnet/aspnetcore,pull_request_template.md,0.17819568514823914,0.06992349773645401,0.11308286339044571,0.15000532567501068,0.04776223748922348,0.07269474118947983,0.0902644693851471,0.060352496802806854,0.03954894840717316
0.03538151830434799,dotnet/aspnetcore,servicing.md,0.3072088360786438,0.07363422960042953,0.029273897409439087,0.14669539034366608,0.03396987169981003,0.022454334422945976,0.103641077876091,0.04662055894732475,0.2011202871799469
0.20443233847618103,freeCodeCamp/devdocs,PULL_REQUEST_TEMPLATE.md,0.22307482361793518,0.06981843709945679,0.052599359303712845,0.06868141144514084,0.05647669732570648,0.050279028713703156,0.16324281692504883,0.06060316041111946,0.050791870802640915
0.10418620705604553,openai/gym,PULL_REQUEST_TEMPLATE.md,0.1705496609210968,0.08065308630466461,0.05915297567844391,0.17509250342845917,0.08359980583190918,0.06098475679755211,0.09534557908773422,0.08533425629138947,0.0851011574268341
0.37392786145210266,mitmproxy/mitmproxy,pull_request_template.md,0.17815160751342773,0.05225790664553642,0.041408129036426544,0.06690652668476105,0.10236983746290207,0.03548360988497734,0.05505349859595299,0.0433133989572525,0.05112757906317711
0.0544513501226902,denysdovhan/wtfjs,new_example.md,0.37454187870025635,0.06329161673784256,0.05378035455942154,0.09212132543325424,0.05997304990887642,0.04450201988220215,0.09479033946990967,0.08951446413993835,0.07303363084793091
0.06346558779478073,denysdovhan/wtfjs,translation.md,0.16731734573841095,0.1238786056637764,0.054888151586055756,0.12988726794719696,0.053830455988645554,0.06956060230731964,0.12754999101161957,0.13192979991436005,0.07769222557544708
0.03381333500146866,pmndrs/zustand,pull_request_template.md,0.6275714635848999,0.044258616864681244,0.028205202892422676,0.12811118364334106,0.015743575990200043,0.007657879497855902,0.06461455672979355,0.03097112476825714,0.019053010269999504
0.1747635304927826,rapid7/metasploit-framework,PULL_REQUEST_TEMPLATE.md,0.21881669759750366,0.18419726192951202,0.04583755508065224,0.09229321777820587,0.05308310687541962,0.03555263206362724,0.07225301116704941,0.06967023760080338,0.05353266000747681
0.03569863364100456,n8n-io/n8n,pull_request_template.md,0.23949164152145386,0.10330281406641006,0.0436023510992527,0.1636345535516739,0.08447318524122238,0.06448176503181458,0.10571843385696411,0.08050090074539185,0.07909565418958664
0.11354059725999832,hasura/graphql-engine,PULL_REQUEST_TEMPLATE.md,0.08763813972473145,0.08457889407873154,0.06699603796005249,0.13359083235263824,0.07710333168506622,0.07728035002946854,0.16666658222675323,0.11637258529663086,0.07623269408941269
0.11339433491230011,markedjs/marked,PULL_REQUEST_TEMPLATE.md,0.11934112012386322,0.0674748569726944,0.1324552297592163,0.1781459003686905,0.07670366019010544,0.059087470173835754,0.09057876467704773,0.1000811979174614,0.06273745745420456
0.05329223349690437,markedjs/marked,badges.md,0.25038084387779236,0.09742524474859238,0.08390715718269348,0.09741237759590149,0.06128288060426712,0.08904346823692322,0.09326023608446121,0.10647295415401459,0.06752263754606247
0.2154311090707779,foundation/foundation-sites,PULL_REQUEST_TEMPLATE.md,0.15917471051216125,0.05242496356368065,0.05311038717627525,0.17975568771362305,0.03958018124103546,0.03117559477686882,0.07503152638673782,0.15147614479064941,0.0428396537899971
0.05620669573545456,xkcoding/spring-boot-demo,PULL_REQUEST_TEMPLATE.md,0.23906221985816956,0.06250211596488953,0.03476191684603691,0.2293400764465332,0.06426208466291428,0.028763771057128906,0.10627929866313934,0.128266379237175,0.050555549561977386
0.12592118978500366,react-boilerplate/react-boilerplate,PULL_REQUEST_TEMPLATE.md,0.15528908371925354,0.16703137755393982,0.08583392947912216,0.16753745079040527,0.04844781383872032,0.08422257751226425,0.08159790188074112,0.04574461653828621,0.03837403655052185
0.16942976415157318,hankcs/HanLP,pull_request_template.md,0.2095407247543335,0.07391531020402908,0.051688291132450104,0.1805819571018219,0.05182335525751114,0.07007957249879837,0.08913571387529373,0.07309534400701523,0.030709948390722275
0.287958025932312,ClickHouse/ClickHouse,PULL_REQUEST_TEMPLATE.md,0.17084835469722748,0.10047610849142075,0.0484062060713768,0.04309571161866188,0.07967962324619293,0.061273977160453796,0.08469929546117783,0.06598133593797684,0.05758136138319969
0.0592026561498642,standard/standard,PULL_REQUEST_TEMPLATE.md,0.19331641495227814,0.0633198693394661,0.02560003474354744,0.3541170358657837,0.03771231696009636,0.037655144929885864,0.11522537469863892,0.07468847185373306,0.03916269168257713
0.2452913522720337,apolloconfig/apollo,PULL_REQUEST_TEMPLATE.md,0.1810450255870819,0.08638787269592285,0.040822986513376236,0.1158270463347435,0.13872559368610382,0.04976113885641098,0.061660002917051315,0.0489780567586422,0.0315009206533432
0.04903288930654526,webtorrent/webtorrent,PULL_REQUEST_TEMPLATE.md,0.29608380794525146,0.04836631938815117,0.026525739580392838,0.27474433183670044,0.02849470265209675,0.04299507290124893,0.089137502014637,0.11143100261688232,0.0331886000931263
0.12102776765823364,sequelize/sequelize,PULL_REQUEST_TEMPLATE.md,0.23231641948223114,0.16426078975200653,0.028219524770975113,0.2544507086277008,0.02748926728963852,0.04003144055604935,0.06259378045797348,0.03779331594705582,0.031816910952329636
0.07448689639568329,alibaba/easyexcel,pull_request_template.md,0.3300524950027466,0.041616346687078476,0.07239127904176712,0.1405666172504425,0.03599854186177254,0.029065513983368874,0.0948028638958931,0.15301759541034698,0.028001870959997177
0.2245538830757141,yewstack/yew,PULL_REQUEST_TEMPLATE.md,0.19229167699813843,0.1712847799062729,0.0217288825660944,0.22939075529575348,0.029020391404628754,0.01643780991435051,0.0408935546875,0.04431898146867752,0.030079279094934464
0.3509850800037384,fastify/fastify,PULL_REQUEST_TEMPLATE.md,0.12235928326845169,0.11852921545505524,0.09238014370203018,0.06334687024354935,0.038636792451143265,0.04959459230303764,0.061989687383174896,0.06942430883646011,0.03275405988097191
0.20814672112464905,trailofbits/algo,PULL_REQUEST_TEMPLATE.md,0.2755838930606842,0.05770716443657875,0.03466468304395676,0.1559627652168274,0.04719481244683266,0.056019026786088943,0.06207861751317978,0.06980401277542114,0.03283827006816864
0.14491768181324005,microsoft/calculator,pull_request_template.md,0.13881799578666687,0.5249613523483276,0.01101731788367033,0.06500179320573807,0.02289389632642269,0.009526632726192474,0.02645322121679783,0.04485643655061722,0.01155361719429493
0.12728622555732727,ianstormtaylor/slate,PULL_REQUEST_TEMPLATE.md,0.39656469225883484,0.046998005360364914,0.020420268177986145,0.16169914603233337,0.04375234246253967,0.01988097093999386,0.049071304500103,0.09816816449165344,0.03615886718034744
0.0314796045422554,GoogleChrome/lighthouse,PULL_REQUEST_TEMPLATE.md,0.4378749430179596,0.11454471200704575,0.046318452805280685,0.056713443249464035,0.033835478127002716,0.06089639291167259,0.06875450909137726,0.11791536957025528,0.03166699782013893
0.1779298037290573,mobxjs/mobx,PULL_REQUEST_TEMPLATE.md,0.10768996924161911,0.10319312661886215,0.04966564476490021,0.11032956838607788,0.05540498346090317,0.12640734016895294,0.1292901486158371,0.07894707471132278,0.061142388731241226
0.054657090455293655,kubernetes/minikube,pull_request_template.md,0.3181033432483673,0.05845612287521362,0.06990738213062286,0.14653939008712769,0.04014449566602707,0.04736390709877014,0.14459095895290375,0.07285962253808975,0.04737776890397072
0.5509330630302429,hashicorp/consul,pull_request_template.md,0.06325313448905945,0.04785366728901863,0.008351863361895084,0.1839410811662674,0.017918342724442482,0.013163051567971706,0.03568168729543686,0.056338831782341,0.022565290331840515
0.15633928775787354,alibaba/nacos,PULL_REQUEST_TEMPLATE.md,0.19684357941150665,0.07157566398382187,0.11966104805469513,0.14266498386859894,0.05675922706723213,0.0645105391740799,0.076012022793293,0.06076117604970932,0.05487256869673729
0.20534731447696686,explosion/spaCy,PULL_REQUEST_TEMPLATE.md,0.14355209469795227,0.09745335578918457,0.07606526464223862,0.10905838757753372,0.054111480712890625,0.0774492621421814,0.11694397032260895,0.07931877672672272,0.04070013016462326
0.16509562730789185,photoprism/photoprism,PULL_REQUEST_TEMPLATE.md,0.11186323314905167,0.16464672982692719,0.12748445570468903,0.12413942813873291,0.04158325865864754,0.05725794658064842,0.09376636147499084,0.05329013243317604,0.06087283045053482
0.030241288244724274,digitalocean/nginxconfig.io,PULL_REQUEST_TEMPLATE.md,0.26284149289131165,0.061093367636203766,0.03251682221889496,0.24943777918815613,0.052447669208049774,0.05447039008140564,0.14096508920192719,0.07131253182888031,0.044673576951026917
